,Algorithm,Instance,Number of States,Extracted Number of States,RunNumber,Time (s),LastTokenQuery,EquivalenceQuery,OT Prefixes,OT Suffixes,Tree Depth,Inner Nodes,LogProbError,WER,NDCG,OOPartition,OOTolerance,Alphabet Size
794,QuantNaryTreeLearner,PDFA - 5e8cca3c0d134892949bb2b5b140f62d,101,101,3,1.0573805649764836,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
795,QuantNaryTreeLearner,PDFA - 5e8cca3c0d134892949bb2b5b140f62d,101,101,4,1.2788982819765806,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
796,QuantNaryTreeLearner,PDFA - 5e8cca3c0d134892949bb2b5b140f62d,101,101,5,1.0075311639811844,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
797,QuantNaryTreeLearner,PDFA - 5e8cca3c0d134892949bb2b5b140f62d,101,101,6,1.0394662900362164,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
798,QuantNaryTreeLearner,PDFA - 5e8cca3c0d134892949bb2b5b140f62d,101,101,7,1.0246723790187389,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
799,QuantNaryTreeLearner,PDFA - 5e8cca3c0d134892949bb2b5b140f62d,101,101,8,1.0418014859315008,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
800,QuantNaryTreeLearner,PDFA - 5e8cca3c0d134892949bb2b5b140f62d,101,101,9,1.0100095099769533,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
801,QuantNaryTreeLearner,PDFA - 584811ac91fe4c00b578bad19f3816d3,101,101,1,1.0525522410171106,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
802,QuantNaryTreeLearner,PDFA - 584811ac91fe4c00b578bad19f3816d3,101,101,2,1.0613127339165658,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
803,QuantNaryTreeLearner,PDFA - 584811ac91fe4c00b578bad19f3816d3,101,101,3,1.0538949830224738,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
804,QuantNaryTreeLearner,PDFA - 584811ac91fe4c00b578bad19f3816d3,101,101,4,1.0132559959311038,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
805,QuantNaryTreeLearner,PDFA - 584811ac91fe4c00b578bad19f3816d3,101,101,5,1.0938506310340017,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
806,QuantNaryTreeLearner,PDFA - 584811ac91fe4c00b578bad19f3816d3,101,101,6,1.3050902599934489,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
807,QuantNaryTreeLearner,PDFA - 584811ac91fe4c00b578bad19f3816d3,101,101,7,1.0388513610232621,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
808,QuantNaryTreeLearner,PDFA - 584811ac91fe4c00b578bad19f3816d3,101,101,8,1.072891566902399,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
809,QuantNaryTreeLearner,PDFA - 584811ac91fe4c00b578bad19f3816d3,101,101,9,1.062517412006855,27523,2,,,1.0,0.0,0.0,0.0,1.0,0,0,16
810,QuantNaryTreeLearner,PDFA - 88b883c0efc1400081f0b59dc1d1e289,101,101,1,2.8326850330922753,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
811,QuantNaryTreeLearner,PDFA - 88b883c0efc1400081f0b59dc1d1e289,101,101,2,2.609963583992794,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
812,QuantNaryTreeLearner,PDFA - 88b883c0efc1400081f0b59dc1d1e289,101,101,3,2.6301559139974415,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
813,QuantNaryTreeLearner,PDFA - 88b883c0efc1400081f0b59dc1d1e289,101,101,4,2.6430659129982814,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
814,QuantNaryTreeLearner,PDFA - 88b883c0efc1400081f0b59dc1d1e289,101,101,5,2.833724888972938,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
815,QuantNaryTreeLearner,PDFA - 88b883c0efc1400081f0b59dc1d1e289,101,101,6,2.6068378379568458,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
816,QuantNaryTreeLearner,PDFA - 88b883c0efc1400081f0b59dc1d1e289,101,101,7,2.5958645968930796,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
817,QuantNaryTreeLearner,PDFA - 88b883c0efc1400081f0b59dc1d1e289,101,101,8,2.5962334380019456,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
818,QuantNaryTreeLearner,PDFA - 88b883c0efc1400081f0b59dc1d1e289,101,101,9,2.8632086489815265,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
819,QuantNaryTreeLearner,PDFA - 824a775015984d5fb7d034cdfe76c325,101,101,1,2.68745626101736,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
820,QuantNaryTreeLearner,PDFA - 824a775015984d5fb7d034cdfe76c325,101,101,2,2.627197149093263,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
821,QuantNaryTreeLearner,PDFA - 824a775015984d5fb7d034cdfe76c325,101,101,3,2.8732476299628615,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
822,QuantNaryTreeLearner,PDFA - 824a775015984d5fb7d034cdfe76c325,101,101,4,2.6074607559712604,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
823,QuantNaryTreeLearner,PDFA - 824a775015984d5fb7d034cdfe76c325,101,101,5,2.6575055749854073,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
824,QuantNaryTreeLearner,PDFA - 824a775015984d5fb7d034cdfe76c325,101,101,6,2.675237899995409,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
825,QuantNaryTreeLearner,PDFA - 824a775015984d5fb7d034cdfe76c325,101,101,7,2.868810485000722,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
826,QuantNaryTreeLearner,PDFA - 824a775015984d5fb7d034cdfe76c325,101,101,8,2.656995526049286,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
827,QuantNaryTreeLearner,PDFA - 824a775015984d5fb7d034cdfe76c325,101,101,9,2.632366032921709,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
828,QuantNaryTreeLearner,PDFA - 3b618c57c54a42318c39d04972e7830e,101,101,1,2.895051930914633,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
829,QuantNaryTreeLearner,PDFA - 3b618c57c54a42318c39d04972e7830e,101,101,2,2.603259684983641,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
830,QuantNaryTreeLearner,PDFA - 3b618c57c54a42318c39d04972e7830e,101,101,3,2.63117524900008,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
831,QuantNaryTreeLearner,PDFA - 3b618c57c54a42318c39d04972e7830e,101,101,4,2.64725501392968,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
832,QuantNaryTreeLearner,PDFA - 3b618c57c54a42318c39d04972e7830e,101,101,5,2.8561582850525156,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
833,QuantNaryTreeLearner,PDFA - 3b618c57c54a42318c39d04972e7830e,101,101,6,2.634558714926243,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
834,QuantNaryTreeLearner,PDFA - 3b618c57c54a42318c39d04972e7830e,101,101,7,2.61170290003065,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
835,QuantNaryTreeLearner,PDFA - 3b618c57c54a42318c39d04972e7830e,101,101,8,2.619525011978112,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
836,QuantNaryTreeLearner,PDFA - 3b618c57c54a42318c39d04972e7830e,101,101,9,2.825171682983637,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
837,QuantNaryTreeLearner,PDFA - e5dd5bf849144ef8b5b89cdcfdf4aa2b,101,101,1,2.6224954649806023,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
838,QuantNaryTreeLearner,PDFA - e5dd5bf849144ef8b5b89cdcfdf4aa2b,101,101,2,2.879354016040452,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
839,QuantNaryTreeLearner,PDFA - e5dd5bf849144ef8b5b89cdcfdf4aa2b,101,101,3,2.6774504400091246,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
840,QuantNaryTreeLearner,PDFA - e5dd5bf849144ef8b5b89cdcfdf4aa2b,101,101,4,2.6396009670570493,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
841,QuantNaryTreeLearner,PDFA - e5dd5bf849144ef8b5b89cdcfdf4aa2b,101,101,5,2.933451468939893,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
842,QuantNaryTreeLearner,PDFA - e5dd5bf849144ef8b5b89cdcfdf4aa2b,101,101,6,2.707416065968573,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
843,QuantNaryTreeLearner,PDFA - e5dd5bf849144ef8b5b89cdcfdf4aa2b,101,101,7,2.642346360022202,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
844,QuantNaryTreeLearner,PDFA - e5dd5bf849144ef8b5b89cdcfdf4aa2b,101,101,8,2.7425766959786415,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
845,QuantNaryTreeLearner,PDFA - e5dd5bf849144ef8b5b89cdcfdf4aa2b,101,101,9,2.895547909894958,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
846,QuantNaryTreeLearner,PDFA - dc0ea1281a1241ee8b8f50b4dc3780c3,101,101,1,2.6301978909177706,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
847,QuantNaryTreeLearner,PDFA - dc0ea1281a1241ee8b8f50b4dc3780c3,101,101,2,2.8913486659293994,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
848,QuantNaryTreeLearner,PDFA - dc0ea1281a1241ee8b8f50b4dc3780c3,101,101,3,2.654830460087396,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
849,QuantNaryTreeLearner,PDFA - dc0ea1281a1241ee8b8f50b4dc3780c3,101,101,4,2.6200347759295255,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
850,QuantNaryTreeLearner,PDFA - dc0ea1281a1241ee8b8f50b4dc3780c3,101,101,5,2.6569458940066397,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
851,QuantNaryTreeLearner,PDFA - dc0ea1281a1241ee8b8f50b4dc3780c3,101,101,6,2.839669870911166,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
852,QuantNaryTreeLearner,PDFA - dc0ea1281a1241ee8b8f50b4dc3780c3,101,101,7,2.6598765118978918,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
853,QuantNaryTreeLearner,PDFA - dc0ea1281a1241ee8b8f50b4dc3780c3,101,101,8,2.6219108880031854,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
854,QuantNaryTreeLearner,PDFA - dc0ea1281a1241ee8b8f50b4dc3780c3,101,101,9,2.6099818870425224,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
855,QuantNaryTreeLearner,PDFA - b6271e608f244597a8025fc2c34cedfb,101,101,1,2.6016358350170776,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
856,QuantNaryTreeLearner,PDFA - b6271e608f244597a8025fc2c34cedfb,101,101,2,2.659709420055151,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
857,QuantNaryTreeLearner,PDFA - b6271e608f244597a8025fc2c34cedfb,101,101,3,2.6101875039748847,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
858,QuantNaryTreeLearner,PDFA - b6271e608f244597a8025fc2c34cedfb,101,101,4,2.9079265180043876,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
859,QuantNaryTreeLearner,PDFA - b6271e608f244597a8025fc2c34cedfb,101,101,5,2.737494556000456,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
860,QuantNaryTreeLearner,PDFA - b6271e608f244597a8025fc2c34cedfb,101,101,6,2.615640065050684,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
861,QuantNaryTreeLearner,PDFA - b6271e608f244597a8025fc2c34cedfb,101,101,7,2.6459006939549,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
862,QuantNaryTreeLearner,PDFA - b6271e608f244597a8025fc2c34cedfb,101,101,8,2.9183319919975474,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
863,QuantNaryTreeLearner,PDFA - b6271e608f244597a8025fc2c34cedfb,101,101,9,2.5975917510222644,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
864,QuantNaryTreeLearner,PDFA - 7e90714294e148469f1a92cdf43e65fc,101,101,1,2.9184785980032757,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
865,QuantNaryTreeLearner,PDFA - 7e90714294e148469f1a92cdf43e65fc,101,101,2,2.6441267560003325,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
866,QuantNaryTreeLearner,PDFA - 7e90714294e148469f1a92cdf43e65fc,101,101,3,2.6321268340107054,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
867,QuantNaryTreeLearner,PDFA - 7e90714294e148469f1a92cdf43e65fc,101,101,4,2.6212922919075936,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
868,QuantNaryTreeLearner,PDFA - 7e90714294e148469f1a92cdf43e65fc,101,101,5,2.8850700149778277,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
869,QuantNaryTreeLearner,PDFA - 7e90714294e148469f1a92cdf43e65fc,101,101,6,2.602203879971057,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
870,QuantNaryTreeLearner,PDFA - 7e90714294e148469f1a92cdf43e65fc,101,101,7,2.654085692949593,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
871,QuantNaryTreeLearner,PDFA - 7e90714294e148469f1a92cdf43e65fc,101,101,8,2.665849357028492,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
872,QuantNaryTreeLearner,PDFA - 7e90714294e148469f1a92cdf43e65fc,101,101,9,2.860908995033242,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
873,QuantNaryTreeLearner,PDFA - a5bbb086e8f742cc9d76d82317793332,101,101,1,2.651468705968,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
874,QuantNaryTreeLearner,PDFA - a5bbb086e8f742cc9d76d82317793332,101,101,2,2.631623274064623,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
875,QuantNaryTreeLearner,PDFA - a5bbb086e8f742cc9d76d82317793332,101,101,3,2.82055791397579,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
876,QuantNaryTreeLearner,PDFA - a5bbb086e8f742cc9d76d82317793332,101,101,4,2.645888152997941,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
877,QuantNaryTreeLearner,PDFA - a5bbb086e8f742cc9d76d82317793332,101,101,5,2.6400841480353847,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
878,QuantNaryTreeLearner,PDFA - a5bbb086e8f742cc9d76d82317793332,101,101,6,2.622920861002058,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
879,QuantNaryTreeLearner,PDFA - a5bbb086e8f742cc9d76d82317793332,101,101,7,2.892490325961262,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
880,QuantNaryTreeLearner,PDFA - a5bbb086e8f742cc9d76d82317793332,101,101,8,2.6044160020537674,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
881,QuantNaryTreeLearner,PDFA - a5bbb086e8f742cc9d76d82317793332,101,101,9,2.664290990913287,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
882,QuantNaryTreeLearner,PDFA - 1bf72ddded40483b98974d495c28e31a,101,101,1,2.6426681119482964,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
883,QuantNaryTreeLearner,PDFA - 1bf72ddded40483b98974d495c28e31a,101,101,2,2.6370290169725195,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
884,QuantNaryTreeLearner,PDFA - 1bf72ddded40483b98974d495c28e31a,101,101,3,2.6951882638968527,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
885,QuantNaryTreeLearner,PDFA - 1bf72ddded40483b98974d495c28e31a,101,101,4,2.658525764942169,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
886,QuantNaryTreeLearner,PDFA - 1bf72ddded40483b98974d495c28e31a,101,101,5,2.649449891061522,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
887,QuantNaryTreeLearner,PDFA - 1bf72ddded40483b98974d495c28e31a,101,101,6,2.62893808609806,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
888,QuantNaryTreeLearner,PDFA - 1bf72ddded40483b98974d495c28e31a,101,101,7,2.635848538018763,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
889,QuantNaryTreeLearner,PDFA - 1bf72ddded40483b98974d495c28e31a,101,101,8,2.639722133986652,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
890,QuantNaryTreeLearner,PDFA - 1bf72ddded40483b98974d495c28e31a,101,101,9,2.8872273720335215,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
891,QuantNaryTreeLearner,PDFA - fc6a0ecac00d474ba9e3b3461005860f,101,101,1,2.6472174789523706,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
892,QuantNaryTreeLearner,PDFA - fc6a0ecac00d474ba9e3b3461005860f,101,101,2,2.8747691909084097,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
893,QuantNaryTreeLearner,PDFA - fc6a0ecac00d474ba9e3b3461005860f,101,101,3,2.5610364420572296,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
894,QuantNaryTreeLearner,PDFA - fc6a0ecac00d474ba9e3b3461005860f,101,101,4,2.748044613050297,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
895,QuantNaryTreeLearner,PDFA - fc6a0ecac00d474ba9e3b3461005860f,101,101,5,2.6558186890324578,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
896,QuantNaryTreeLearner,PDFA - fc6a0ecac00d474ba9e3b3461005860f,101,101,6,2.921146168024279,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
897,QuantNaryTreeLearner,PDFA - fc6a0ecac00d474ba9e3b3461005860f,101,101,7,2.6575015550479293,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
898,QuantNaryTreeLearner,PDFA - fc6a0ecac00d474ba9e3b3461005860f,101,101,8,2.6420072140172124,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
899,QuantNaryTreeLearner,PDFA - fc6a0ecac00d474ba9e3b3461005860f,101,101,9,2.627067240071483,106755,2,,,1.0,0.0,0.0,0.0,1.0,0,0,32
